,data,codnum,pm10,pm2_5,so2,no2,o3,co,pm10_i,pm2_5_i,so2_i,no2_i,o3_i,co_i,max_value,qualidade,nome,chuva
2213,2017-02-15,1,46.13791666666666,,3.051666666666667,,27.53,0.2325,36.910333333333334,,6.103333333333334,,11.012,1.0333333333333334,36.910333333333334,Boa,Copacabana,0.0
2214,2017-02-16,1,47.15,,1.4966666666666668,,24.0675,0.13,37.72,,2.9933333333333336,,9.627,0.5777777777777778,37.72,Boa,Copacabana,0.0
2215,2017-02-17,1,48.14458333333334,,2.3537500000000002,,27.59,0.13625,38.515666666666675,,4.7075000000000005,,11.036000000000001,0.6055555555555556,38.515666666666675,Boa,Copacabana,0.0
2216,2017-02-18,1,47.00625,,1.6616666666666668,,28.848750000000003,0.13875,37.605000000000004,,3.3233333333333337,,11.539500000000002,0.6166666666666667,37.605000000000004,Boa,Copacabana,0.0
2217,2017-02-19,1,55.586666666666666,,2.3733333333333335,,31.26625,0.0975,44.65061224489796,,4.746666666666667,,12.5065,0.43333333333333335,44.65061224489796,Moderada,Copacabana,0.0
2218,2017-02-20,1,49.37041666666667,,2.1414285714285715,,13.135,0.14625,39.49633333333334,,4.282857142857143,,5.2540000000000004,0.65,39.49633333333334,Boa,Copacabana,0.0
2219,2017-02-21,1,46.185833333333335,,2.6799999999999997,,21.166249999999998,0.095,36.94866666666667,,5.359999999999999,,8.4665,0.4222222222222222,36.94866666666667,Boa,Copacabana,0.0
2220,2017-02-22,1,51.32,,2.432916666666667,,23.572499999999998,0.11375,41.25469387755102,,4.865833333333334,,9.429,0.5055555555555556,41.25469387755102,Moderada,Copacabana,0.0
2221,2017-02-23,1,51.09458333333333,,3.59,,31.9575,0.19874999999999998,41.075280612244896,,7.18,,12.783000000000001,0.8833333333333333,41.075280612244896,Moderada,Copacabana,0.0
2222,2017-02-24,1,62.23541666666667,,3.6012500000000003,,41.46625,0.27625,49.94247448979593,,7.202500000000001,,16.5865,1.2277777777777779,49.94247448979593,Moderada,Copacabana,0.0
2223,2017-02-25,1,46.81791666666667,,5.1258333333333335,,48.89,0.25375,37.45433333333334,,10.251666666666667,,19.556,1.1277777777777778,37.45433333333334,Boa,Copacabana,0.0
2224,2017-02-26,1,69.92041666666667,,4.804583333333333,,34.185,0.24375,56.059107142857144,,9.609166666666667,,13.674000000000001,1.0833333333333333,56.059107142857144,Moderada,Copacabana,3.0
2225,2017-02-27,1,59.8225,,4.194166666666667,,52.746249999999996,0.185,48.021989795918365,,8.388333333333334,,21.0985,0.8222222222222223,48.021989795918365,Moderada,Copacabana,0.6000000000000001
2226,2017-02-28,1,52.99333333333333,,3.68625,,68.97375,0.15125,42.5865306122449,,7.3725,,27.5895,0.6722222222222223,42.5865306122449,Moderada,Copacabana,0.0
2227,2017-03-01,1,40.61416666666667,,4.3029166666666665,,71.77999999999999,0.17250000000000001,32.49133333333334,,8.605833333333333,,28.711999999999996,0.7666666666666667,32.49133333333334,Boa,Copacabana,0.0
2228,2017-03-02,1,50.96125,,3.827083333333333,,32.86375,0.28625,,,7.654166666666666,,13.145500000000002,1.2722222222222224,,aaa,Copacabana,29.6
2229,2017-03-03,1,44.21625,,4.779166666666667,,46.52125,0.34750000000000003,35.373000000000005,,9.558333333333334,,18.608500000000003,1.5444444444444447,35.373000000000005,Boa,Copacabana,18.400000000000002
2230,2017-03-04,1,47.72291666666666,,4.7956521739130435,,52.48375,0.1525,38.178333333333335,,9.591304347826087,,20.9935,0.6777777777777778,38.178333333333335,Boa,Copacabana,0.2
2231,2017-03-05,1,57.3725,,3.6833333333333336,,46.35625,0.26875,46.07198979591837,,7.366666666666667,,18.5425,1.1944444444444444,46.07198979591837,Moderada,Copacabana,0.0
2232,2017-03-06,1,39.33291666666667,,4.714166666666666,,21.151249999999997,0.1475,31.46633333333334,,9.428333333333333,,8.4605,0.6555555555555556,31.46633333333334,Boa,Copacabana,0.0
2233,2017-03-07,1,37.14416666666667,,1.6791304347826086,,27.648750000000003,0.19375,29.715333333333337,,3.358260869565217,,11.059500000000002,0.8611111111111112,29.715333333333337,Boa,Copacabana,1.5999999999999999
2234,2017-03-08,1,40.845,,0.24954545454545454,,19.90375,0.21875,32.676,,0.4990909090909091,,7.9615,0.9722222222222223,32.676,Boa,Copacabana,6.0
2235,2017-03-09,1,44.23041666666666,,1.32125,,27.68,0.21625,35.38433333333333,,2.6425,,11.072000000000001,0.9611111111111111,35.38433333333333,Boa,Copacabana,0.0
2236,2017-03-10,1,41.77791666666667,,4.602083333333334,,41.04625,0.21625,33.422333333333334,,9.204166666666667,,16.4185,0.9611111111111111,33.422333333333334,Boa,Copacabana,0.0
2237,2017-03-11,1,69.08791666666666,,5.1049999999999995,,40.7275,0.35625,55.396505102040805,,10.209999999999999,,16.291,1.5833333333333335,55.396505102040805,Moderada,Copacabana,0.0
2238,2017-03-12,1,49.56833333333333,,2.8465217391304347,,45.834999999999994,0.24374999999999997,39.654666666666664,,5.693043478260869,,18.334,1.0833333333333333,39.654666666666664,Boa,Copacabana,0.0
2239,2017-03-13,1,44.905833333333334,,2.856666666666667,,30.015,0.1025,35.92466666666667,,5.713333333333334,,12.006,0.45555555555555555,35.92466666666667,Boa,Copacabana,0.6000000000000001
2240,2017-03-14,1,43.48458333333334,,0.2539130434782609,,26.8475,0.13375,34.787666666666674,,0.5078260869565218,,10.739,0.5944444444444446,34.787666666666674,Boa,Copacabana,37.2
2241,2017-03-15,1,53.45166666666666,,2.2030434782608697,,29.2575,0.1575,42.95132653061224,,4.406086956521739,,11.703000000000001,0.7000000000000001,42.95132653061224,Moderada,Copacabana,0.0
2242,2017-03-16,1,42.975,,1.95375,,29.1425,0.0925,34.38,,3.9075,,11.657,0.41111111111111115,34.38,Boa,Copacabana,0.0
2243,2017-03-17,1,56.76625000000001,,4.070416666666667,,29.458750000000002,0.26625,45.58946428571429,,8.140833333333333,,11.783500000000002,1.1833333333333333,45.58946428571429,Moderada,Copacabana,0.0
2244,2017-03-18,1,35.77333333333333,,0.61,,38.52374999999999,0.13625,28.61866666666667,,1.22,,15.409499999999998,0.6055555555555556,28.61866666666667,Boa,Copacabana,9.200000000000001
2245,2017-03-19,1,34.03208333333333,,0.20291666666666666,,24.855,0.0925,27.22566666666667,,0.4058333333333333,,9.942,0.41111111111111115,27.22566666666667,Boa,Copacabana,8.0
2246,2017-03-20,1,34.737500000000004,,1.3578260869565217,,32.14625,0.16624999999999998,27.790000000000006,,2.7156521739130435,,12.858500000000001,0.7388888888888888,27.790000000000006,Boa,Copacabana,35.0
2247,2017-03-21,1,30.228333333333335,,1.2738095238095237,,24.68,0.19375,24.18266666666667,,2.5476190476190474,,9.872,0.8611111111111112,24.18266666666667,Boa,Copacabana,4.0
2248,2017-03-22,1,40.24208333333333,,2.4617391304347827,,21.853749999999998,0.1125,32.193666666666665,,4.923478260869565,,8.7415,0.5,32.193666666666665,Boa,Copacabana,4.8
2249,2017-03-23,1,43.26166666666666,,3.0933333333333333,,23.275,0.145,34.60933333333333,,6.1866666666666665,,9.31,0.6444444444444444,34.60933333333333,Boa,Copacabana,1.4
2250,2017-03-24,1,41.27458333333333,,1.9858333333333331,,25.12625,0.08,33.019666666666666,,3.9716666666666662,,10.0505,0.35555555555555557,33.019666666666666,Boa,Copacabana,0.0
2251,2017-03-25,1,56.020833333333336,,1.3320833333333333,,29.3275,0.07250000000000001,44.996173469387756,,2.6641666666666666,,11.731000000000002,0.3222222222222223,44.996173469387756,Moderada,Copacabana,0.0
2252,2017-03-26,1,34.45541666666667,,0.8960869565217391,,24.57875,0.04,27.564333333333337,,1.7921739130434782,,9.8315,0.17777777777777778,27.564333333333337,Boa,Copacabana,0.0
2253,2017-03-27,1,30.32166666666667,,1.465,,24.07,0.11875000000000001,24.257333333333335,,2.93,,9.628,0.5277777777777778,24.257333333333335,Boa,Copacabana,0.0
2254,2017-03-28,1,34.08291666666667,,0.3545833333333333,,18.12375,0.10250000000000001,27.266333333333336,,0.7091666666666666,,7.249500000000001,0.4555555555555556,27.266333333333336,Boa,Copacabana,1.4000000000000001
2255,2017-03-29,1,36.729166666666664,,1.6916666666666667,,19.2425,0.10375000000000001,29.383333333333333,,3.3833333333333333,,7.697,0.4611111111111112,29.383333333333333,Boa,Copacabana,4.6000000000000005
2256,2017-03-30,1,34.3775,,1.836086956521739,,18.73625,0.165,27.502,,3.672173913043478,,7.4944999999999995,0.7333333333333334,27.502,Boa,Copacabana,1.2000000000000002
2257,2017-03-31,1,31.241249999999997,,0.938695652173913,,20.7375,0.12000000000000001,24.993,,1.877391304347826,,8.295,0.5333333333333334,24.993,Boa,Copacabana,0.4
2258,2017-04-01,1,30.0175,,2.4795652173913045,,23.525,0.1,24.014,,4.959130434782609,,9.41,0.4444444444444445,24.014,Boa,Copacabana,3.0
2259,2017-04-02,1,26.092916666666667,,0.9078260869565217,,27.67,0.08499999999999999,20.874333333333336,,1.8156521739130433,,11.068000000000001,0.37777777777777777,20.874333333333336,Boa,Copacabana,0.2
2260,2017-04-03,1,36.334782608695654,,1.4634782608695653,,37.7625,0.12375,29.067826086956526,,2.9269565217391307,,15.105000000000002,0.55,29.067826086956526,Boa,Copacabana,0.0
2261,2017-04-04,1,38.01958333333334,,2.5482608695652176,,26.5675,0.11,30.41566666666667,,5.096521739130435,,10.627,0.48888888888888893,30.41566666666667,Boa,Copacabana,0.0
2262,2017-04-05,1,44.718333333333334,,2.0991304347826087,,34.64125,0.22875,35.77466666666667,,4.1982608695652175,,13.8565,1.0166666666666668,35.77466666666667,Boa,Copacabana,0.0
2263,2017-04-06,1,50.23416666666666,,5.841304347826087,,44.03375,0.15375,,,11.682608695652174,,17.6135,0.6833333333333333,,aaa,Copacabana,0.0
2264,2017-04-07,1,42.43875,,0.5021739130434782,,40.135,0.12000000000000001,33.951,,1.0043478260869565,,16.054,0.5333333333333334,33.951,Boa,Copacabana,3.4
2265,2017-04-08,1,36.2475,,0.024782608695652172,,30.886249999999997,0.0625,28.998000000000005,,0.049565217391304345,,12.3545,0.2777777777777778,28.998000000000005,Boa,Copacabana,10.8
2266,2017-04-09,1,47.317499999999995,,0.8656521739130435,,37.735,0.1625,37.854,,1.731304347826087,,15.094000000000001,0.7222222222222223,37.854,Boa,Copacabana,0.0
2267,2017-04-10,1,44.31041666666667,,0.9791304347826086,,22.80875,0.11,35.44833333333334,,1.9582608695652173,,9.1235,0.48888888888888893,35.44833333333334,Boa,Copacabana,0.0
2268,2017-04-11,1,45.524166666666666,,0.5065217391304347,,26.855,0.11375,36.419333333333334,,1.0130434782608695,,10.742,0.5055555555555556,36.419333333333334,Boa,Copacabana,0.0
2269,2017-04-12,1,53.95583333333334,,1.2447826086956522,,20.3875,0.16874999999999998,43.35260204081633,,2.4895652173913043,,8.155,0.75,43.35260204081633,Moderada,Copacabana,18.6
2270,2017-04-13,1,36.361304347826085,,1.0190909090909093,,13.82625,0.14375000000000002,29.08904347826087,,2.0381818181818185,,5.5305,0.638888888888889,29.08904347826087,Boa,Copacabana,9.8
2271,2017-04-14,1,46.865,,1.8265217391304347,,27.674999999999997,0.28375,37.492000000000004,,3.6530434782608694,,11.07,1.261111111111111,37.492000000000004,Boa,Copacabana,0.0
2272,2017-04-15,1,41.778333333333336,,0.0626086956521739,,32.13125,0.09125,33.42266666666667,,0.1252173913043478,,12.852500000000001,0.40555555555555556,33.42266666666667,Boa,Copacabana,0.0
2273,2017-04-16,1,44.012499999999996,,2.4413043478260867,,44.89750000000001,0.11000000000000001,35.21,,4.8826086956521735,,17.959000000000003,0.488888888888889,35.21,Boa,Copacabana,0.0
2274,2017-04-17,1,50.55875,,1.0143478260869565,,37.73375,0.22,,,2.028695652173913,,15.0935,0.9777777777777779,,aaa,Copacabana,3.2
2275,2017-04-18,1,48.11217391304348,,2.5505263157894738,,17.9225,0.38125,38.489739130434785,,5.1010526315789475,,7.1690000000000005,1.6944444444444444,38.489739130434785,Boa,Copacabana,6.6
2276,2017-04-19,1,42.145833333333336,,1.703478260869565,,27.497500000000002,0.08625,33.71666666666667,,3.40695652173913,,10.999000000000002,0.3833333333333333,33.71666666666667,Boa,Copacabana,0.0
2277,2017-04-20,1,41.06,,1.5256521739130433,,31.195,0.10125,32.848000000000006,,3.0513043478260866,,12.478000000000002,0.45000000000000007,32.848000000000006,Boa,Copacabana,0.0
2278,2017-04-21,1,40.92458333333334,,2.59,,31.267500000000002,0.22499999999999998,32.73966666666667,,5.18,,12.507000000000001,1.0,32.73966666666667,Boa,Copacabana,0.0
2279,2017-04-22,1,44.50625,,1.9047826086956523,,22.08125,0.2125,35.605000000000004,,3.8095652173913046,,8.832500000000001,0.9444444444444444,35.605000000000004,Boa,Copacabana,3.8000000000000003
2280,2017-04-23,1,35.65875,,1.7334782608695651,,20.42,0.21875,28.527,,3.4669565217391303,,8.168000000000001,0.9722222222222223,28.527,Boa,Copacabana,20.2
2281,2017-04-24,1,44.03791666666667,,0.7591304347826088,,26.6425,0.14250000000000002,35.230333333333334,,1.5182608695652176,,10.657,0.6333333333333334,35.230333333333334,Boa,Copacabana,0.0
2282,2017-04-25,1,46.00416666666666,,0.36086956521739133,,29.537499999999998,,36.803333333333335,,0.7217391304347827,,11.815,,36.803333333333335,Boa,Copacabana,0.0
2283,2017-04-26,1,52.61541666666667,,4.0004347826086954,,13.219999999999999,0.275,42.28573979591837,,8.000869565217391,,5.288,1.2222222222222223,42.28573979591837,Moderada,Copacabana,0.0
2284,2017-04-27,1,37.35541666666666,,1.4704347826086956,,12.352500000000001,0.11249999999999999,29.88433333333333,,2.9408695652173913,,4.941000000000001,0.5,29.88433333333333,Boa,Copacabana,7.6
2285,2017-04-28,1,40.069583333333334,,0.15260869565217391,,24.67375,,32.05566666666667,,0.30521739130434783,,9.8695,,32.05566666666667,Boa,Copacabana,31.8
2286,2017-04-29,1,55.162083333333335,,0.6265217391304347,,17.5475,0.047499999999999994,44.31267857142857,,1.2530434782608695,,7.019,0.21111111111111108,44.31267857142857,Moderada,Copacabana,1.6
2287,2017-04-30,1,42.782916666666665,,0.5517391304347826,,24.83375,0.0625,34.226333333333336,,1.1034782608695652,,9.9335,0.2777777777777778,34.226333333333336,Boa,Copacabana,1.0
2288,2017-05-01,1,43.224000000000004,,0.1760869565217391,,28.655,0.051250000000000004,34.57920000000001,,0.3521739130434782,,11.462000000000002,0.2277777777777778,34.57920000000001,Boa,Copacabana,0.0
2289,2017-05-02,1,47.22833333333333,,1.1582608695652175,,20.57375,0.22374999999999998,37.782666666666664,,2.316521739130435,,8.2295,0.9944444444444444,37.782666666666664,Boa,Copacabana,0.0
2290,2017-05-03,1,49.51666666666667,,2.1356521739130434,,24.73375,0.17875,39.613333333333344,,4.271304347826087,,9.893500000000001,0.7944444444444444,39.613333333333344,Boa,Copacabana,0.0
2291,2017-05-04,1,62.181666666666665,,3.856956521739131,,28.36875,0.19875,49.899693877551016,,7.713913043478262,,11.3475,0.8833333333333334,49.899693877551016,Moderada,Copacabana,0.0
2292,2017-05-05,1,75.28166666666667,,4.8304347826086955,,7.5625,0.22625,60.32622448979592,,9.660869565217391,,3.0250000000000004,1.0055555555555555,60.32622448979592,Moderada,Copacabana,0.0
2293,2017-05-06,1,56.26916666666667,,2.0230434782608695,,28.09375,0.14,45.19382653061225,,4.046086956521739,,11.2375,0.6222222222222223,45.19382653061225,Moderada,Copacabana,0.8
2294,2017-05-07,1,39.84625,,0.08565217391304347,,30.341250000000002,0.09625,31.877,,0.17130434782608694,,12.136500000000002,0.4277777777777778,31.877,Boa,Copacabana,0.0
2295,2017-05-08,1,49.82125,,1.4569565217391303,,26.224999999999998,0.21,39.857,,2.9139130434782605,,10.49,0.9333333333333333,39.857,Boa,Copacabana,0.0
2296,2017-05-09,1,55.302083333333336,,3.316521739130435,,29.603749999999998,0.24000000000000002,44.424107142857146,,6.63304347826087,,11.8415,1.0666666666666669,44.424107142857146,Moderada,Copacabana,0.0
2297,2017-05-10,1,60.759166666666665,,1.4579166666666667,,32.558749999999996,0.32,48.7675,,2.9158333333333335,,13.023499999999999,1.4222222222222223,48.7675,Moderada,Copacabana,0.0
2298,2017-05-11,1,49.75958333333333,,0.5470833333333333,,25.56,0.055,39.80766666666667,,1.0941666666666665,,10.224,0.24444444444444446,39.80766666666667,Boa,Copacabana,1.2
2299,2017-05-12,1,49.4425,,2.7283333333333335,,31.231250000000003,0.40625,39.554,,5.456666666666667,,12.492500000000001,1.8055555555555556,39.554,Boa,Copacabana,0.0
2300,2017-05-13,1,46.31916666666667,,3.37875,,32.8875,0.24625,37.05533333333334,,6.7575,,13.155000000000001,1.0944444444444446,37.05533333333334,Boa,Copacabana,0.0
2301,2017-05-14,1,60.802083333333336,,3.596666666666667,,27.209999999999997,0.16625,48.80165816326531,,7.193333333333334,,10.884,0.7388888888888889,48.80165816326531,Moderada,Copacabana,0.0
2302,2017-05-15,1,42.9725,,1.91,,42.15625,0.09,34.378,,3.82,,16.8625,0.4,34.378,Boa,Copacabana,0.0
2303,2017-05-16,1,47.54625000000001,,1.1500000000000001,,30.825,0.1175,38.037000000000006,,2.3000000000000003,,12.33,0.5222222222222223,38.037000000000006,Boa,Copacabana,0.0
2304,2017-05-17,1,56.56,,2.904166666666667,,22.666249999999998,0.26,45.42530612244898,,5.808333333333334,,9.0665,1.1555555555555557,45.42530612244898,Moderada,Copacabana,0.0
2305,2017-05-18,1,43.57214285714286,,1.4254545454545455,,37.675,0.13999999999999999,34.85771428571429,,2.850909090909091,,15.07,0.6222222222222222,34.85771428571429,Boa,Copacabana,0.0
2306,2017-05-19,1,33.931666666666665,,0.7379166666666667,,35.79125,0.1625,27.145333333333333,,1.4758333333333333,,14.3165,0.7222222222222223,27.145333333333333,Boa,Copacabana,22.6
2307,2017-05-20,1,47.87625,,0.12130434782608696,,23.464999999999996,0.05125,38.301,,0.2426086956521739,,9.386,0.22777777777777777,38.301,Boa,Copacabana,0.0
2308,2017-05-21,1,60.29125,,0.7147826086956522,,20.64875,0.058750000000000004,48.39507653061224,,1.4295652173913045,,8.259500000000001,0.2611111111111111,48.39507653061224,Moderada,Copacabana,0.0
2309,2017-05-22,1,40.1875,,0.8716666666666667,,16.396250000000002,0.2075,32.15,,1.7433333333333334,,6.558500000000001,0.9222222222222222,32.15,Boa,Copacabana,10.2
2310,2017-05-23,1,64.65041666666666,,3.93375,,29.298750000000002,0.09625,51.86461734693877,,7.8675,,11.719500000000002,0.4277777777777778,51.86461734693877,Moderada,Copacabana,0.0
2311,2017-05-24,1,66.82166666666667,,3.2887500000000003,,17.78125,0.22499999999999998,53.59275510204082,,6.577500000000001,,7.112500000000001,1.0,53.59275510204082,Moderada,Copacabana,0.0
2312,2017-05-25,1,59.95166666666666,,2.8662500000000004,,14.756250000000001,0.23875,48.12479591836734,,5.732500000000001,,5.902500000000001,1.0611111111111111,48.12479591836734,Moderada,Copacabana,0.0
2313,2017-05-26,1,53.83833333333333,,6.902083333333334,,18.542499999999997,0.41000000000000003,43.25908163265306,,13.804166666666667,,7.416999999999999,1.8222222222222224,43.25908163265306,Moderada,Copacabana,0.0
2314,2017-05-27,1,63.81869565217391,,7.756666666666667,,22.8525,0.1625,51.20263531499556,,15.513333333333334,,9.141,0.7222222222222223,51.20263531499556,Moderada,Copacabana,0.0
2315,2017-05-28,1,72.2325,,3.3829166666666666,,57.8875,0.0925,57.899336734693875,,6.765833333333333,,23.155,0.41111111111111115,57.899336734693875,Moderada,Copacabana,0.0
2316,2017-05-29,1,84.82333333333334,,5.17875,,24.595000000000002,0.10375000000000001,67.92061224489797,,10.3575,,9.838000000000001,0.4611111111111112,67.92061224489797,Moderada,Copacabana,0.0
2317,2017-05-30,1,97.46416666666666,,1.5520833333333333,,29.81,0.2475,77.98168367346938,,3.1041666666666665,,11.924,1.1,77.98168367346938,Moderada,Copacabana,0.0
2318,2017-05-31,1,76.53541666666668,,4.0408333333333335,,35.881249999999994,0.20875,61.32410714285715,,8.081666666666667,,14.3525,0.9277777777777778,61.32410714285715,Moderada,Copacabana,0.0
2319,2017-06-01,1,68.62708333333333,,3.8041666666666667,,24.1375,0.14500000000000002,55.0297193877551,,7.608333333333333,,9.655000000000001,0.6444444444444446,55.0297193877551,Moderada,Copacabana,0.0
2320,2017-06-02,1,56.645,,2.0516666666666667,,28.38875,0.12125,45.49295918367347,,4.1033333333333335,,11.355500000000001,0.5388888888888889,45.49295918367347,Moderada,Copacabana,0.0
2321,2017-06-03,1,53.66041666666666,,4.023333333333333,,36.47125,0.0775,43.11747448979592,,8.046666666666667,,14.5885,0.34444444444444444,43.11747448979592,Moderada,Copacabana,0.0
2322,2017-06-04,1,59.856249999999996,,3.0025,,30.603749999999998,0.2225,48.04885204081632,,6.005,,12.2415,0.9888888888888889,48.04885204081632,Moderada,Copacabana,0.0
2323,2017-06-05,1,58.80708333333334,,6.024583333333333,,19.91125,0.26375,47.21380102040817,,12.049166666666666,,7.9645,1.1722222222222223,47.21380102040817,Moderada,Copacabana,0.0
2324,2017-06-06,1,73.92458333333333,,13.383333333333333,,10.518749999999999,0.31,59.24609693877551,,26.766666666666666,,4.2075,1.3777777777777778,59.24609693877551,Moderada,Copacabana,0.0
2325,2017-06-07,1,105.41125,,19.26111111111111,,0.0075,0.435,84.51099489795918,,38.52222222222222,,0.003,1.9333333333333333,84.51099489795918,Ruim,Copacabana,0.0
2326,2017-06-08,1,97.43625000000002,,16.776190476190475,,42.22625,0.54125,77.95946428571429,,33.55238095238095,,16.8905,2.405555555555556,77.95946428571429,Moderada,Copacabana,0.0
2327,2017-06-09,1,69.76458333333333,,2.652173913043478,,29.598750000000003,0.18625,55.93507653061225,,5.304347826086956,,11.839500000000001,0.8277777777777778,55.93507653061225,Moderada,Copacabana,5.0
2328,2017-06-10,1,53.257083333333334,,0.4934782608695652,,34.81125,0.022500000000000003,42.79645408163265,,0.9869565217391304,,13.924500000000002,0.10000000000000002,42.79645408163265,Moderada,Copacabana,0.0
2329,2017-06-11,1,52.28916666666667,,2.294583333333333,,45.7875,0.1275,42.02607142857143,,4.589166666666666,,18.315,0.5666666666666667,42.02607142857143,Moderada,Copacabana,0.0
2330,2017-06-12,1,87.22958333333334,,4.662916666666667,,23.29875,0.33125,69.83579081632654,,9.325833333333334,,9.3195,1.4722222222222223,69.83579081632654,Moderada,Copacabana,0.0
2331,2017-06-13,1,91.64291666666666,,2.7429166666666664,,40.2075,0.0875,73.34844387755102,,5.485833333333333,,16.083000000000002,0.3888888888888889,73.34844387755102,Moderada,Copacabana,0.0
2332,2017-06-14,1,62.28958333333333,,3.3358333333333334,,22.416249999999998,0.24625,49.985586734693875,,6.671666666666667,,8.9665,1.0944444444444446,49.985586734693875,Moderada,Copacabana,20.4
2333,2017-06-15,1,52.99875,,1.4170833333333333,,38.16125,0.1375,42.5908418367347,,2.8341666666666665,,15.264500000000002,0.6111111111111112,42.5908418367347,Moderada,Copacabana,6.6
2334,2017-06-16,1,57.15291666666667,,1.9420833333333334,,29.65125,0.1425,45.8972193877551,,3.8841666666666668,,11.860500000000002,0.6333333333333333,45.8972193877551,Moderada,Copacabana,0.0
2335,2017-06-17,1,56.06875,,4.6554166666666665,,20.432499999999997,0.09,45.0343112244898,,9.310833333333333,,8.173,0.4,45.0343112244898,Moderada,Copacabana,0.0
2336,2017-06-18,1,61.14416666666667,,5.020833333333333,,26.228749999999998,0.19375,49.073928571428574,,10.041666666666666,,10.4915,0.8611111111111112,49.073928571428574,Moderada,Copacabana,0.0
2337,2017-06-19,1,56.223749999999995,,10.534,,26.39,0.11125,45.15767857142857,,21.068,,10.556000000000001,0.49444444444444446,45.15767857142857,Moderada,Copacabana,4.0
2338,2017-06-20,1,62.6175,,1.4872222222222222,,45.4325,0.22,50.24658163265306,,2.9744444444444444,,18.173,0.9777777777777779,50.24658163265306,Moderada,Copacabana,45.0
2339,2017-06-21,1,50.31791666666666,,0.978,,31.89,0.20375000000000001,,,1.956,,12.756,0.9055555555555557,,aaa,Copacabana,23.0
2340,2017-06-22,1,50.785,,1.6366666666666667,,28.98875,0.15625,,,3.2733333333333334,,11.595500000000001,0.6944444444444444,,aaa,Copacabana,17.599999999999998
2341,2017-06-23,1,46.14083333333334,,0.12,,21.765,0.1025,36.912666666666674,,0.24,,8.706000000000001,0.45555555555555555,36.912666666666674,Boa,Copacabana,4.8
2342,2017-06-24,1,44.55125,,1.6179166666666667,,31.9275,0.04000000000000001,35.641000000000005,,3.2358333333333333,,12.771,0.1777777777777778,35.641000000000005,Boa,Copacabana,0.2
2343,2017-06-25,1,49.37375,,0.545,,36.93,0.03,39.499,,1.09,,14.772,0.13333333333333333,39.499,Boa,Copacabana,0.0
2344,2017-06-26,1,46.586666666666666,,2.603333333333333,,30.0975,0.19125,37.269333333333336,,5.206666666666666,,12.039000000000001,0.8500000000000001,37.269333333333336,Boa,Copacabana,0.0
2345,2017-06-27,1,47.11,,1.258695652173913,,32.698750000000004,0.1175,37.688,,2.517391304347826,,13.079500000000003,0.5222222222222223,37.688,Boa,Copacabana,0.0
2346,2017-06-28,1,54.16375,,5.997083333333333,,25.74125,0.16,43.51808673469388,,11.994166666666667,,10.296500000000002,0.7111111111111111,43.51808673469388,Moderada,Copacabana,0.0
2347,2017-06-29,1,89.50083333333333,,12.1075,,21.667499999999997,0.18,71.64352040816327,,24.215,,8.667,0.8,71.64352040816327,Moderada,Copacabana,0.0
2348,2017-06-30,1,66.76541666666667,,14.4925,,32.8875,0.1625,53.54798469387755,,28.985,,13.155000000000001,0.7222222222222223,53.54798469387755,Moderada,Copacabana,0.0
2349,2017-07-01,1,69.20166666666667,,4.046666666666667,,33.581250000000004,0.11875000000000001,55.487040816326534,,8.093333333333334,,13.432500000000003,0.5277777777777778,55.487040816326534,Moderada,Copacabana,0.0
2350,2017-07-02,1,54.560833333333335,,0.027083333333333334,,33.59,0.01875,43.834132653061225,,0.05416666666666667,,13.436000000000002,0.08333333333333333,43.834132653061225,Moderada,Copacabana,17.400000000000002
2351,2017-07-03,1,39.0525,,2.53875,,36.316250000000004,0.16624999999999998,31.242000000000004,,5.0775,,14.526500000000002,0.7388888888888888,31.242000000000004,Boa,Copacabana,4.0
2352,2017-07-04,1,34.891304347826086,,2.9117391304347824,,24.123749999999998,0.11,27.91304347826087,,5.823478260869565,,9.6495,0.48888888888888893,27.91304347826087,Boa,Copacabana,1.4
2353,2017-07-05,1,39.18541666666667,,0.55875,,41.1875,0.1,31.348333333333336,,1.1175,,16.475,0.4444444444444445,31.348333333333336,Boa,Copacabana,0.0
2354,2017-07-06,1,42.21125,,0.5456521739130435,,26.70875,0.1025,33.769,,1.091304347826087,,10.6835,0.45555555555555555,33.769,Boa,Copacabana,0.2
2355,2017-07-07,1,40.21958333333333,,1.20875,,29.7275,0.10500000000000001,32.175666666666665,,2.4175,,11.891,0.46666666666666673,32.175666666666665,Boa,Copacabana,0.0
2356,2017-07-08,1,39.937083333333334,,1.3483333333333334,,37.92875,0.030000000000000002,31.94966666666667,,2.6966666666666668,,15.171500000000002,0.13333333333333336,31.94966666666667,Boa,Copacabana,0.0
2357,2017-07-09,1,47.23291666666666,,1.1345833333333333,,39.765,0.0275,37.78633333333333,,2.2691666666666666,,15.906,0.12222222222222223,37.78633333333333,Boa,Copacabana,0.0
2358,2017-07-10,1,51.597500000000004,,1.9895833333333333,,31.875,0.10749999999999998,41.4755612244898,,3.9791666666666665,,12.75,0.47777777777777775,41.4755612244898,Moderada,Copacabana,0.0
2359,2017-07-11,1,54.80875,,5.4487499999999995,,21.302500000000002,0.1025,44.03145408163265,,10.897499999999999,,8.521,0.45555555555555555,44.03145408163265,Moderada,Copacabana,0.0
